lowercase_lemma,count,type,subtypes,DBpedia_URL,Wikipage,min_relevance,max_relevance,median_relevance,avg_relevance,stdev_relevance,sentiment_labels,min_sentiment_score,max_sentiment_score,median_sentiment_score,avg_sentiment_score,stdev_sentiment_score,min_emotion_sadness,max_emotion_sadness,median_emotion_sadness,avg_emotion_sadness,stdev_emotion_sadness,min_emotion_fear,max_emotion_fear,median_emotion_fear,avg_emotion_fear,stdev_emotion_fear,min_emotion_joy,max_emotion_joy,median_emotion_joy,avg_emotion_joy,stdev_emotion_joy,min_emotion_anger,max_emotion_anger,median_emotion_anger,avg_emotion_anger,stdev_emotion_anger,min_emotion_disgust,max_emotion_disgust,median_emotion_disgust,avg_emotion_disgust,stdev_emotion_disgust
queen,1,['Person'],['NONE'],['NONE'],['NONE'],0.43389799999999995,0.43389799999999995,0.43389799999999995,0.43389799999999995,,['neutral'],0.0,0.0,0.0,0.0,,0.127237,0.127237,0.127237,0.127237,,0.05751000000000001,0.05751000000000001,0.05751000000000001,0.05751000000000001,,0.542592,0.542592,0.542592,0.542592,,0.200397,0.200397,0.200397,0.200397,,0.183479,0.183479,0.183479,,
rachel carson,1,['Person'],"['Writer, AwardNominee, AwardWinner, HallOfFameInductee']",['http://dbpedia.org/resource/Rachel_Carson'],['http://en.wikipedia.org/wiki/Rachel_Carson'],0.375172,0.375172,0.375172,0.375172,,['neutral'],0.0,0.0,0.0,0.0,,0.262533,0.262533,0.262533,0.262533,,0.040789,0.040789,0.040789,0.040789,,0.436003,0.436003,0.436003,0.436003,,0.108743,0.108743,0.108743,0.108743,,0.245446,0.245446,0.245446,,
rafael correa,1,['Person'],"['Politician, President']",['http://dbpedia.org/resource/Rafael_Correa'],['http://en.wikipedia.org/wiki/Rafael_Correa'],0.736128,0.736128,0.736128,0.736128,,['positive'],0.405269,0.405269,0.405269,0.405269,,0.150149,0.150149,0.150149,0.150149,,0.031484,0.031484,0.031484,0.031484,,0.20875500000000002,0.20875500000000002,0.20875500000000002,0.20875500000000002,,0.246666,0.246666,0.246666,0.246666,,0.542324,0.542324,0.542324,,
rajesh muji,1,['Person'],['NONE'],['NONE'],['NONE'],0.426921,0.426921,0.426921,0.426921,,['positive'],0.44718800000000003,0.44718800000000003,0.44718800000000003,0.44718800000000003,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
ralph nader,1,['Person'],"['Politician, TVPersonality, FilmActor, TVActor']",['http://dbpedia.org/resource/Ralph_Nader'],['http://en.wikipedia.org/wiki/Ralph_Nader'],0.416152,0.416152,0.416152,0.416152,,['neutral'],0.0,0.0,0.0,0.0,,0.262533,0.262533,0.262533,0.262533,,0.040789,0.040789,0.040789,0.040789,,0.436003,0.436003,0.436003,0.436003,,0.108743,0.108743,0.108743,0.108743,,0.245446,0.245446,0.245446,,
rama,1,['Person'],['NONE'],['NONE'],['NONE'],0.432939,0.432939,0.432939,0.432939,,['positive'],0.578041,0.578041,0.578041,0.578041,,0.090147,0.090147,0.090147,0.090147,,0.068858,0.068858,0.068858,0.068858,,0.646456,0.646456,0.646456,0.646456,,0.026876999999999998,0.026876999999999998,0.026876999999999998,0.026876999999999998,,0.023986,0.023986,0.023986,,
ramaphosa,2,['Person'],['NONE'],['NONE'],['NONE'],0.290785,0.337804,0.31429450000000003,0.31429450000000003,0.03324745374461026,['positive' 'negative'],-0.404337,0.067935,-0.168201,-0.168201,0.33394673376453315,0.284752,0.440176,0.362464,0.362464,0.10990136435913797,0.134575,0.15768900000000002,0.146132,0.146132,0.016344066140345875,0.072946,0.20846599999999998,0.140706,0.140706,0.09582711098640091,0.175035,0.360203,0.267619,0.267619,0.13093354845875063,0.201533,0.251268,0.2264005,,0.03516795576231294
raptors,1,['Organization'],['NONE'],['NONE'],['NONE'],0.327075,0.327075,0.327075,0.327075,,['neutral'],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.931034,0.931034,0.931034,0.931034,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
rashid,1,['Person'],['NONE'],['NONE'],['NONE'],0.651224,0.651224,0.651224,0.651224,,['neutral'],0.0,0.0,0.0,0.0,,0.20560799999999999,0.20560799999999999,0.20560799999999999,0.20560799999999999,,0.100534,0.100534,0.100534,0.100534,,0.27053499999999997,0.27053499999999997,0.27053499999999997,0.27053499999999997,,0.18684800000000001,0.18684800000000001,0.18684800000000001,0.18684800000000001,,0.129616,0.129616,0.129616,,
raven huff,1,['Person'],['NONE'],['NONE'],['NONE'],0.450194,0.450194,0.450194,0.450194,,['negative'],-0.7597010000000001,-0.7597010000000001,-0.7597010000000001,-0.7597010000000001,,0.183187,0.183187,0.183187,0.183187,,0.179342,0.179342,0.179342,0.179342,,0.427291,0.427291,0.427291,0.427291,,0.028932999999999997,0.028932999999999997,0.028932999999999997,0.028932999999999997,,0.027614,0.027614,0.027614,,
razak,1,['Person'],['NONE'],['NONE'],['NONE'],0.317914,0.317914,0.317914,0.317914,,['neutral'],0.0,0.0,0.0,0.0,,0.13813,0.13813,0.13813,0.13813,,0.020955,0.020955,0.020955,0.020955,,0.41475500000000004,0.41475500000000004,0.41475500000000004,0.41475500000000004,,0.024227000000000002,0.024227000000000002,0.024227000000000002,0.024227000000000002,,0.151354,0.151354,0.151354,,
rcmp,1,['Organization'],"['GovernmentAgency, MilitaryUnit']",['http://dbpedia.org/resource/Royal_Canadian_Mounted_Police'],['http://en.wikipedia.org/wiki/Royal_Canadian_Mounted_Police'],0.275005,0.275005,0.275005,0.275005,,['negative'],-0.482137,-0.482137,-0.482137,-0.482137,,0.368139,0.368139,0.368139,0.368139,,0.321239,0.321239,0.321239,0.321239,,0.032455,0.032455,0.032455,0.032455,,0.438504,0.438504,0.438504,0.438504,,0.157945,0.157945,0.157945,,
rcn,1,['Organization'],['Company'],['http://dbpedia.org/resource/RCN_Corporation'],['http://en.wikipedia.org/wiki/RCN_Corporation'],0.470102,0.470102,0.470102,0.470102,,['neutral'],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
reagan administration,2,['Organization'],['NONE'],['NONE'],['NONE'],0.28026999999999996,0.6630689999999999,0.47166949999999996,0.47166949999999996,0.2706797687314291,['negative' 'neutral'],-0.7626149999999999,0.0,-0.38130749999999997,-0.38130749999999997,0.5392502379345788,0.049749,0.315033,0.182391,0.182391,0.18758411534029207,0.020528,0.123786,0.072157,0.072157,0.07301443201176051,0.287686,0.471054,0.37937,0.37937,0.12966075625261483,0.207171,0.332617,0.26989399999999997,0.26989399999999997,0.08870371727272765,0.14569400000000002,0.25200500000000003,0.1988495,,0.07517322901472306
reese,2,['Person'],['NONE'],['NONE'],['NONE'],0.319094,0.38859299999999997,0.3538435,0.3538435,0.04914321418568385,['neutral'],0.0,0.0,0.0,0.0,0.0,0.0,0.107254,0.053627,0.053627,0.07584003070938197,0.0,0.160107,0.0800535,0.0800535,0.11321274541543457,0.0,0.417317,0.2086585,0.2086585,0.29508768060442647,0.0,0.180818,0.090409,0.090409,0.12785763396058916,0.0,0.06288099999999999,0.031440499999999996,,0.04446358150779129
renee,1,['Person'],['NONE'],['NONE'],['NONE'],0.443154,0.443154,0.443154,0.443154,,['positive'],0.501659,0.501659,0.501659,0.501659,,0.16197899999999998,0.16197899999999998,0.16197899999999998,0.16197899999999998,,0.10108500000000001,0.10108500000000001,0.10108500000000001,0.10108500000000001,,0.239536,0.239536,0.239536,0.239536,,0.09287100000000001,0.09287100000000001,0.09287100000000001,0.09287100000000001,,0.133241,0.133241,0.133241,,
renee henry,1,['Person'],['NONE'],['NONE'],['NONE'],0.257189,0.257189,0.257189,0.257189,,['neutral'],0.0,0.0,0.0,0.0,,0.2873,0.2873,0.2873,0.2873,,0.281592,0.281592,0.281592,0.281592,,0.073174,0.073174,0.073174,0.073174,,0.177013,0.177013,0.177013,0.177013,,0.356231,0.356231,0.356231,,
renminbi,1,['Organization'],['NONE'],['NONE'],['NONE'],0.315152,0.315152,0.315152,0.315152,,['positive'],0.549615,0.549615,0.549615,0.549615,,0.086311,0.086311,0.086311,0.086311,,0.185108,0.185108,0.185108,0.185108,,0.501444,0.501444,0.501444,0.501444,,0.12167,0.12167,0.12167,0.12167,,0.029812,0.029812,0.029812,,
republican party,4,['Organization'],['PoliticalParty'],['http://dbpedia.org/resource/Republican_Party_(United_States)'],['http://en.wikipedia.org/wiki/Republican_Party_(United_States)'],0.191949,0.368687,0.319252,0.299785,0.07625826057986548,['positive' 'negative' 'neutral'],-0.6288229999999999,0.45330699999999996,0.0,-0.04387899999999999,0.4446737137175226,0.11965,0.27469499999999997,0.25429900000000005,0.22573575,0.07221903097002895,0.007148000000000002,0.4175,0.026104500000000003,0.11921425,0.19935725522852185,0.037182,0.21029899999999999,0.1267505,0.12524549999999998,0.07874281911175562,0.165393,0.3352,0.2318075,0.24105200000000002,0.07223531834682163,0.040251999999999996,0.704779,0.6068505,,0.30938452352695345
rhonda,2,['Person'],['NONE'],['NONE'],['NONE'],0.261135,0.774805,0.51797,0.51797,0.3632195402920938,['neutral'],0.0,0.0,0.0,0.0,0.0,0.0,0.04015,0.020075,0.020075,0.02839033726463988,0.0,0.164016,0.082008,0.082008,0.11597682582309278,0.0,0.578889,0.2894445,0.2894445,0.4093363374542993,0.0,0.036696,0.018348,0.018348,0.025947990442421548,0.0,0.049464,0.024732,,0.03497632982461139
rich society,1,['Organization'],['NONE'],['NONE'],['NONE'],0.192544,0.192544,0.192544,0.192544,,['positive'],0.726584,0.726584,0.726584,0.726584,,0.393494,0.393494,0.393494,0.393494,,0.047838,0.047838,0.047838,0.047838,,0.366081,0.366081,0.366081,0.366081,,0.136825,0.136825,0.136825,0.136825,,0.101462,0.101462,0.101462,,
richard,5,['Person'],['NONE'],['NONE'],['NONE'],0.109786,0.296158,0.252841,0.2255316,0.07507799993540051,['neutral' 'negative' 'positive'],-0.877473,0.438666,0.0,-0.08776139999999999,0.48059244912794874,0.28417600000000004,0.5153439999999999,0.348475,0.381524,0.10110469579846425,0.028741000000000006,0.146203,0.098087,0.0884244,0.04482520933358817,0.077577,0.64705,0.174233,0.24192080000000002,0.23337270048293995,0.043536,0.349839,0.07750900000000001,0.12040920000000002,0.12919209911484525,0.00883,0.11105899999999999,0.018626,,0.042276667589818386
richard nixon,1,['Person'],"['FilmCharacter, MusicalArtist, Politician, President, Appointer, MilitaryCommander, MilitaryPerson, PoliticalAppointer, TVPersonality, U.S.Congressperson, USPresident, USVicePresident, FilmActor, TVActor']",['http://dbpedia.org/resource/Richard_Nixon'],['http://en.wikipedia.org/wiki/Richard_Nixon'],0.55676,0.55676,0.55676,0.55676,,['negative'],-0.48181599999999997,-0.48181599999999997,-0.48181599999999997,-0.48181599999999997,,0.372089,0.372089,0.372089,0.372089,,0.154642,0.154642,0.154642,0.154642,,0.27257600000000004,0.27257600000000004,0.27257600000000004,0.27257600000000004,,0.17092100000000002,0.17092100000000002,0.17092100000000002,0.17092100000000002,,0.142733,0.142733,0.142733,,
richard oreo,1,['Person'],['NONE'],['NONE'],['NONE'],0.518512,0.518512,0.518512,0.518512,,['negative'],-0.485622,-0.485622,-0.485622,-0.485622,,0.143152,0.143152,0.143152,0.143152,,0.043555,0.043555,0.043555,0.043555,,0.6144890000000001,0.6144890000000001,0.6144890000000001,0.6144890000000001,,0.030382999999999997,0.030382999999999997,0.030382999999999997,0.030382999999999997,,0.050921,0.050921,0.050921,,
richard out harmon,1,['Person'],['NONE'],['NONE'],['NONE'],0.552988,0.552988,0.552988,0.552988,,['negative'],-0.440597,-0.440597,-0.440597,-0.440597,,0.148548,0.148548,0.148548,0.148548,,0.046666,0.046666,0.046666,0.046666,,0.219752,0.219752,0.219752,0.219752,,0.157462,0.157462,0.157462,0.157462,,0.280681,0.280681,0.280681,,
richie,1,['Person'],['NONE'],['NONE'],['NONE'],0.396746,0.396746,0.396746,0.396746,,['negative'],-0.492953,-0.492953,-0.492953,-0.492953,,0.13656500000000002,0.13656500000000002,0.13656500000000002,0.13656500000000002,,0.224742,0.224742,0.224742,0.224742,,0.409679,0.409679,0.409679,0.409679,,0.087373,0.087373,0.087373,0.087373,,0.047372000000000004,0.047372000000000004,0.047372000000000004,,
rick mendoza,1,['Person'],['NONE'],['NONE'],['NONE'],0.430637,0.430637,0.430637,0.430637,,['negative'],-0.42806099999999997,-0.42806099999999997,-0.42806099999999997,-0.42806099999999997,,0.23269299999999998,0.23269299999999998,0.23269299999999998,0.23269299999999998,,0.143541,0.143541,0.143541,0.143541,,0.243128,0.243128,0.243128,0.243128,,0.181541,0.181541,0.181541,0.181541,,0.232312,0.232312,0.232312,,
ricky,1,['Person'],['NONE'],['NONE'],['NONE'],0.23336300000000001,0.23336300000000001,0.23336300000000001,0.23336300000000001,,['neutral'],0.0,0.0,0.0,0.0,,0.07358300000000001,0.07358300000000001,0.07358300000000001,0.07358300000000001,,0.059791,0.059791,0.059791,0.059791,,0.581418,0.581418,0.581418,0.581418,,0.143103,0.143103,0.143103,0.143103,,0.152893,0.152893,0.152893,,
rita,1,['Person'],['NONE'],['NONE'],['NONE'],0.313243,0.313243,0.313243,0.313243,,['negative'],-0.6548930000000001,-0.6548930000000001,-0.6548930000000001,-0.6548930000000001,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
rob,2,['Person'],['NONE'],['NONE'],['NONE'],0.23677800000000002,0.378735,0.3077565,0.3077565,0.1003787573368987,['positive' 'negative'],-0.614863,0.445028,-0.08491750000000003,-0.08491750000000003,0.749456113418591,0.138139,0.297383,0.217761,0.217761,0.11260251226327057,0.021733000000000002,0.06144400000000001,0.04158850000000001,0.04158850000000001,0.028079917387698994,0.507774,0.660125,0.5839494999999999,0.5839494999999999,0.10772842522055172,0.014849000000000001,0.087164,0.0510065,0.0510065,0.05113442688150519,0.026135000000000002,0.05038,0.0382575,,0.017143803909867843
rob jess,1,['Person'],['NONE'],['NONE'],['NONE'],0.257542,0.257542,0.257542,0.257542,,['neutral'],0.0,0.0,0.0,0.0,,0.20630199999999999,0.20630199999999999,0.20630199999999999,0.20630199999999999,,0.182565,0.182565,0.182565,0.182565,,0.576959,0.576959,0.576959,0.576959,,0.067565,0.067565,0.067565,0.067565,,0.046119,0.046119,0.046119,,
robert,2,['Person'],['NONE'],['NONE'],['NONE'],0.22259299999999999,0.595428,0.40901049999999994,0.40901049999999994,0.26363415676368646,['positive' 'neutral'],0.0,0.299525,0.1497625,0.1497625,0.21179615863490064,0.049044,0.18368299999999999,0.1163635,0.1163635,0.09520414991217557,0.022591999999999998,0.141489,0.0820405,0.0820405,0.08407287496273694,0.334113,0.57333,0.4537215,0.4537215,0.16915196287510234,0.061331,0.115777,0.088554,0.088554,0.03849913580848277,0.038797000000000005,0.190352,0.1145745,,0.10716556822272721
robert rice,1,['Person'],['NONE'],['NONE'],['NONE'],0.139854,0.139854,0.139854,0.139854,,['neutral'],0.0,0.0,0.0,0.0,,0.211044,0.211044,0.211044,0.211044,,0.043372,0.043372,0.043372,0.043372,,0.621259,0.621259,0.621259,0.621259,,0.037382,0.037382,0.037382,0.037382,,0.0805,0.0805,0.0805,,
robin hood,1,['Person'],['NONE'],['NONE'],['NONE'],0.268662,0.268662,0.268662,0.268662,,['positive'],0.4895640000000001,0.4895640000000001,0.4895640000000001,0.4895640000000001,,0.199407,0.199407,0.199407,0.199407,,0.07253899999999999,0.07253899999999999,0.07253899999999999,0.07253899999999999,,0.523601,0.523601,0.523601,0.523601,,0.094907,0.094907,0.094907,0.094907,,0.078309,0.078309,0.078309,,
rockchip electronics,1,['Company'],['NONE'],['NONE'],['NONE'],0.248863,0.248863,0.248863,0.248863,,['positive'],0.889869,0.889869,0.889869,0.889869,,0.012193,0.012193,0.012193,0.012193,,0.026905000000000002,0.026905000000000002,0.026905000000000002,0.026905000000000002,,0.7818510000000001,0.7818510000000001,0.7818510000000001,0.7818510000000001,,0.044857,0.044857,0.044857,0.044857,,0.049847,0.049847,0.049847,,
rogue trader,1,['Company'],['NONE'],['NONE'],['NONE'],0.57127,0.57127,0.57127,0.57127,,['neutral'],0.0,0.0,0.0,0.0,,0.297058,0.297058,0.297058,0.297058,,0.056963,0.056963,0.056963,0.056963,,0.4686270000000001,0.4686270000000001,0.4686270000000001,0.4686270000000001,,0.06264299999999999,0.06264299999999999,0.06264299999999999,0.06264299999999999,,0.15368099999999998,0.15368099999999998,0.15368099999999998,,
ron 44,1,['Person'],['NONE'],['NONE'],['NONE'],0.275674,0.275674,0.275674,0.275674,,['neutral'],0.0,0.0,0.0,0.0,,0.52154,0.52154,0.52154,0.52154,,0.12371700000000001,0.12371700000000001,0.12371700000000001,0.12371700000000001,,0.11543099999999999,0.11543099999999999,0.11543099999999999,0.11543099999999999,,0.060341999999999986,0.060341999999999986,0.060341999999999986,0.060341999999999986,,0.08315499999999999,0.08315499999999999,0.08315499999999999,,
ron mcmakin,1,['Person'],['NONE'],['NONE'],['NONE'],0.218725,0.218725,0.218725,0.218725,,['negative'],-0.427814,-0.427814,-0.427814,-0.427814,,0.699541,0.699541,0.699541,0.699541,,0.159172,0.159172,0.159172,0.159172,,0.13958299999999998,0.13958299999999998,0.13958299999999998,0.13958299999999998,,0.058787,0.058787,0.058787,0.058787,,0.025581,0.025581,0.025581,,
ron nafta,1,['Person'],['NONE'],['NONE'],['NONE'],0.429651,0.429651,0.429651,0.429651,,['negative'],-0.518878,-0.518878,-0.518878,-0.518878,,0.337841,0.337841,0.337841,0.337841,,0.159796,0.159796,0.159796,0.159796,,0.156375,0.156375,0.156375,0.156375,,0.115711,0.115711,0.115711,0.115711,,0.047721,0.047721,0.047721,,
ron paul,3,['Person'],"['Physician, Politician, U.S.Congressperson, MilitaryPerson, FilmActor, TVActor']",['http://dbpedia.org/resource/Ron_Paul'],['http://en.wikipedia.org/wiki/Ron_Paul'],0.178862,0.44589799999999996,0.243479,0.289413,0.13931800167602174,['neutral' 'positive' 'negative'],-0.087622,0.4884979999999999,0.0,0.1336253333333333,0.31043575966910336,0.159152,0.19883399999999998,0.187501,0.181829,0.020440009026416794,0.023659,0.10304400000000001,0.081949,0.06955066666666666,0.04111913858938844,0.212752,0.570797,0.491504,0.4250176666666667,0.18805419404079596,0.079581,0.40007600000000004,0.093033,0.1908966666666667,0.18127943677188912,0.057533,0.138673,0.133352,,0.04538820221526
ron paul espionage,1,['Person'],['NONE'],['NONE'],['NONE'],0.16706,0.16706,0.16706,0.16706,,['negative'],-0.292946,-0.292946,-0.292946,-0.292946,,0.096983,0.096983,0.096983,0.096983,,0.0933,0.0933,0.0933,0.0933,,0.21491500000000002,0.21491500000000002,0.21491500000000002,0.21491500000000002,,0.6168640000000001,0.6168640000000001,0.6168640000000001,0.6168640000000001,,0.036108999999999995,0.036108999999999995,0.036108999999999995,,
ronald reagan,4,['Person'],"['NONE'
 'Politician, President, AwardWinner, ChivalricOrderMember, MilitaryPerson, PoliticalAppointer, USPresident, FilmActor, TVActor']",['NONE' 'http://dbpedia.org/resource/Ronald_Reagan'],['NONE' 'http://en.wikipedia.org/wiki/Ronald_Reagan'],0.188576,0.704769,0.47538650000000005,0.46102950000000004,0.214986291687788,['neutral' 'negative'],-0.322824,0.0,-0.0676895,-0.11455075,0.15281286084047377,0.085778,0.6050399999999999,0.263897,0.30465299999999995,0.22162712215791638,0.016331000000000002,0.096787,0.07400999999999999,0.0652845,0.0345055610349018,0.221548,0.6784100000000001,0.41455349999999996,0.43226625,0.21691805029914715,0.082467,0.355082,0.187594,0.20318425,0.11747072519107331,0.046382,0.185919,0.07485,,0.061792978389538726
ross perot,2,['Person'],"['Politician, CompanyFounder, MilitaryPerson']",['http://dbpedia.org/resource/Ross_Perot'],['http://en.wikipedia.org/wiki/Ross_Perot'],0.194246,0.558509,0.37637750000000003,0.37637750000000003,0.25757283743535536,['neutral'],0.0,0.0,0.0,0.0,0.0,0.141896,0.24545799999999998,0.193677,0.193677,0.07322939247324123,0.096664,0.178228,0.137446,0.137446,0.05767445750069956,0.07409199999999999,0.16269,0.118391,0.118391,0.06264824659956575,0.1974,0.21261599999999997,0.20500799999999997,0.20500799999999997,0.010759336782534493,0.261971,0.632243,0.44710700000000003,,0.2618218420835053
ross ulbricht,1,['Person'],['NONE'],['NONE'],['NONE'],0.34547,0.34547,0.34547,0.34547,,['neutral'],0.0,0.0,0.0,0.0,,0.501682,0.501682,0.501682,0.501682,,0.134357,0.134357,0.134357,0.134357,,0.221446,0.221446,0.221446,0.221446,,0.113728,0.113728,0.113728,0.113728,,0.220567,0.220567,0.220567,,
rothbard,1,['Person'],['NONE'],['NONE'],['NONE'],0.21492199999999997,0.21492199999999997,0.21492199999999997,0.21492199999999997,,['negative'],-0.427814,-0.427814,-0.427814,-0.427814,,0.699541,0.699541,0.699541,0.699541,,0.159172,0.159172,0.159172,0.159172,,0.13958299999999998,0.13958299999999998,0.13958299999999998,0.13958299999999998,,0.058787,0.058787,0.058787,0.058787,,0.025581,0.025581,0.025581,,
rural affairs,1,['Organization'],['NONE'],['NONE'],['NONE'],0.166297,0.166297,0.166297,0.166297,,['negative'],-0.5662149999999999,-0.5662149999999999,-0.5662149999999999,-0.5662149999999999,,0.225894,0.225894,0.225894,0.225894,,0.11024300000000001,0.11024300000000001,0.11024300000000001,0.11024300000000001,,0.232834,0.232834,0.232834,0.232834,,0.111277,0.111277,0.111277,0.111277,,0.129682,0.129682,0.129682,,
russell,1,['Person'],['NONE'],['NONE'],['NONE'],0.409609,0.409609,0.409609,0.409609,,['neutral'],0.0,0.0,0.0,0.0,,0.24339499999999997,0.24339499999999997,0.24339499999999997,0.24339499999999997,,0.11950999999999999,0.11950999999999999,0.11950999999999999,0.11950999999999999,,0.325816,0.325816,0.325816,0.325816,,0.07559099999999999,0.07559099999999999,0.07559099999999999,0.07559099999999999,,0.046298,0.046298,0.046298,,
russell hema,1,['Person'],['NONE'],['NONE'],['NONE'],0.932944,0.932944,0.932944,0.932944,,['positive'],0.900077,0.900077,0.900077,0.900077,,0.133135,0.133135,0.133135,0.133135,,0.11823900000000001,0.11823900000000001,0.11823900000000001,0.11823900000000001,,0.196993,0.196993,0.196993,0.196993,,0.177931,0.177931,0.177931,0.177931,,0.041038,0.041038,0.041038,,
russia,3,['Location'],"['Country'
 'GovernmentalJurisdiction, Kingdom, AwardPresentingOrganization, FilmFestivalFocus, Country']",['http://dbpedia.org/resource/Russia' 'http://dbpedia.org/resource/Poland'],"['http://en.wikipedia.org/wiki/Russia'
 'http://en.wikipedia.org/wiki/Poland']",0.176494,0.35585700000000003,0.185801,0.239384,0.10097586275442268,['neutral' 'positive'],0.0,0.486343,0.0,0.16211433333333333,0.2807902619684902,0.20925500000000002,0.232147,0.209394,0.216932,0.013176759806568522,0.078395,0.23995,0.11016500000000001,0.14283666666666667,0.08558961887012544,0.23121799999999998,0.496629,0.38238099999999997,0.370076,0.13313267630074896,0.070386,0.18221500000000002,0.129937,0.12751266666666666,0.05595390383461492,0.028533999999999997,0.23040500000000005,0.091737,,0.1032596517474275
rust belt,1,['Organization'],['NONE'],['NONE'],['NONE'],0.26206199999999996,0.26206199999999996,0.26206199999999996,0.26206199999999996,,['negative'],-0.723725,-0.723725,-0.723725,-0.723725,,0.717071,0.717071,0.717071,0.717071,,0.150282,0.150282,0.150282,0.150282,,0.040087,0.040087,0.040087,0.040087,,0.143724,0.143724,0.143724,0.143724,,0.226025,0.226025,0.226025,,
rusty,1,['Person'],['NONE'],['NONE'],['NONE'],0.914616,0.914616,0.914616,0.914616,,['negative'],-0.674229,-0.674229,-0.674229,-0.674229,,0.290672,0.290672,0.290672,0.290672,,0.122991,0.122991,0.122991,0.122991,,0.477382,0.477382,0.477382,0.477382,,0.049879,0.049879,0.049879,0.049879,,0.011602,0.011602,0.011602,,
rwanda,6,['Location'],"['GovernmentalJurisdiction, BoardMember, Country']",['http://dbpedia.org/resource/Rwanda'],['http://en.wikipedia.org/wiki/Rwanda'],0.264488,0.52694,0.31701500000000005,0.3646445,0.11798036295545117,['neutral' 'negative' 'positive'],-0.771642,0.674167,0.0,-0.016245833333333348,0.4578971407311544,0.165888,0.64117,0.4430205,0.43794599999999995,0.1578782621959084,0.06515800000000001,0.181099,0.100202,0.11032283333333333,0.039568219249375716,0.107744,0.29446700000000003,0.146176,0.16976016666666663,0.07336176089330645,0.05485,0.26360300000000003,0.09600449999999999,0.12662916666666668,0.0837819043264515,0.041267,0.147232,0.0794095,,0.04300589368292057
saarc nations,1,['Organization'],['NONE'],['NONE'],['NONE'],0.291075,0.291075,0.291075,0.291075,,['positive'],0.787497,0.787497,0.787497,0.787497,,0.021641,0.021641,0.021641,0.021641,,0.013977000000000002,0.013977000000000002,0.013977000000000002,0.013977000000000002,,0.694072,0.694072,0.694072,0.694072,,0.069814,0.069814,0.069814,0.069814,,0.07702,0.07702,0.07702,,
sabc,1,['Organization'],['NONE'],['NONE'],['NONE'],0.34365100000000004,0.34365100000000004,0.34365100000000004,0.34365100000000004,,['neutral'],0.0,0.0,0.0,0.0,,0.223629,0.223629,0.223629,0.223629,,0.087072,0.087072,0.087072,0.087072,,0.2643,0.2643,0.2643,0.2643,,0.088328,0.088328,0.088328,0.088328,,0.053969,0.053969,0.053969,,
sacramento,1,['Location'],['City'],['NONE'],['NONE'],0.388273,0.388273,0.388273,0.388273,,['negative'],-0.507817,-0.507817,-0.507817,-0.507817,,0.43528,0.43528,0.43528,0.43528,,0.423825,0.423825,0.423825,0.423825,,0.077177,0.077177,0.077177,0.077177,,0.16336099999999998,0.16336099999999998,0.16336099999999998,0.16336099999999998,,0.095363,0.095363,0.095363,,
saddam hussein,1,['Person'],"['Politician, OfficeHolder']",['http://dbpedia.org/resource/Saddam_Hussein'],['http://en.wikipedia.org/wiki/Saddam_Hussein'],0.393671,0.393671,0.393671,0.393671,,['neutral'],0.0,0.0,0.0,0.0,,0.257745,0.257745,0.257745,0.257745,,0.1052,0.1052,0.1052,0.1052,,0.021447,0.021447,0.021447,0.021447,,0.163475,0.163475,0.163475,0.163475,,0.143173,0.143173,0.143173,,
sadek,1,['Location'],['City'],"['http://dbpedia.org/resource/Sadek,_Szydłowiec_County']","['http://en.wikipedia.org/wiki/Sadek,_Szydłowiec_County']",0.36586799999999997,0.36586799999999997,0.36586799999999997,0.36586799999999997,,['neutral'],0.0,0.0,0.0,0.0,,0.21293,0.21293,0.21293,0.21293,,0.020047,0.020047,0.020047,0.020047,,0.690567,0.690567,0.690567,0.690567,,0.06340499999999999,0.06340499999999999,0.06340499999999999,0.06340499999999999,,0.029904000000000007,0.029904000000000007,0.029904000000000007,,
sadiq,2,['Person'],['NONE'],['NONE'],['NONE'],0.189201,0.375303,0.282252,0.282252,0.13159398619237886,['neutral'],0.0,0.0,0.0,0.0,0.0,0.274246,0.30241799999999996,0.288332,0.288332,0.0199206122395874,0.046095,0.22384899999999996,0.13497199999999998,0.13497199999999998,0.12569105878303355,0.35477,0.498605,0.4266875,0.4266875,0.10170670387196709,0.035384,0.14011500000000002,0.08774950000000001,0.08774950000000001,0.07405600030044832,0.062180999999999986,0.165221,0.113701,,0.07286028273346187
